number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,state
101,0.919522369407801,2025-06-15 11:10:20.518755,2025-06-15 11:10:38.253955,0 days 00:00:17.735200,0.836974012579482,0.3608478461000593,0.1713943249871604,3,10,3,246,0.515508568118994,0.8712999016861388,7.246136908723218,0.9508888370388828,COMPLETE
102,0.920861162148574,2025-06-15 11:10:20.686931,2025-06-15 11:10:42.484555,0 days 00:00:21.797624,0.7760346880229788,0.33637847876714033,0.12275190769745853,2,10,3,284,0.6873938199427838,0.8717190947772002,7.840350731118628,0.9509062819651387,COMPLETE
103,0.9193005305064818,2025-06-15 11:10:21.765304,2025-06-15 11:10:43.002215,0 days 00:00:21.236911,0.7450639144393904,0.31628706036241316,0.163610652611921,2,9,3,285,0.6935355209225885,0.11436395163478502,7.561454785484006,0.9278522259361446,COMPLETE
104,0.9156177984782659,2025-06-15 11:10:29.599647,2025-06-15 11:10:48.546489,0 days 00:00:18.946842,0.902617604448587,0.3431551319692056,0.17082861254587478,2,4,3,284,0.7014557484144042,0.7104323774186408,7.406690288502109,0.9508890263177991,COMPLETE
105,0.9114802418351117,2025-06-15 11:10:33.183166,2025-06-15 11:10:51.945459,0 days 00:00:18.762293,0.7472294962112325,0.3614853882420146,0.2253759062379702,2,4,1,283,0.5788876819575771,0.08743525197178716,39.95669453291061,0.9523895774640418,COMPLETE
106,0.920413887939336,2025-06-15 11:10:34.373609,2025-06-15 11:10:52.193459,0 days 00:00:17.819850,0.8366356666402794,0.3401642118731133,0.12534862787342682,2,10,3,191,0.5643668697093616,0.212587203468802,6.834684064450623,0.9490362895185828,COMPLETE
107,0.9123050416422938,2025-06-15 11:10:38.256956,2025-06-15 11:10:51.356458,0 days 00:00:13.099502,0.7526373917404975,0.522607054442716,0.18875340644347027,2,4,3,196,0.5740047602699654,0.7103047348279842,7.850630721562567,0.9680617309955224,COMPLETE
108,0.9181299491536496,2025-06-15 11:10:40.491916,2025-06-15 11:10:56.167680,0 days 00:00:15.675764,0.7503766660867615,0.5334277656583656,0.18962138764229713,2,10,3,198,0.5909485114939833,0.0985952750106176,7.51271951430413,0.9712266641707207,COMPLETE
109,0.9183662427707325,2025-06-15 11:10:42.492556,2025-06-15 11:11:02.193448,0 days 00:00:19.700892,0.7491546703275871,0.5552079551510458,0.12328238337897711,2,10,3,198,0.5700984670028746,0.2324871402425276,8.32238728553502,0.9187970660204551,COMPLETE
110,0.9190560512675354,2025-06-15 11:10:43.007216,2025-06-15 11:11:02.503564,0 days 00:00:19.496348,0.7483366696510819,0.5379456129830258,0.19385339664802817,2,10,3,295,0.7308866331374029,0.2509245194674463,2.056617172059938,0.9699754724910147,COMPLETE
111,0.917702891683305,2025-06-15 11:10:43.019216,2025-06-15 11:11:07.472217,0 days 00:00:24.453001,0.7780344306075113,0.5437152498610917,0.12077146575880562,2,10,3,284,0.574356358442104,0.23658886362474785,10.35385102070141,0.9202005207967703,COMPLETE
112,0.9196070839003004,2025-06-15 11:10:48.551490,2025-06-15 11:11:13.240303,0 days 00:00:24.688813,0.7476882538281134,0.5192681222959665,0.11901383335301023,2,10,3,294,0.5668106364517396,0.6378569452314836,6.041980656527523,0.9199331367777789,COMPLETE
113,0.9176193901266174,2025-06-15 11:10:51.359459,2025-06-15 11:11:15.948054,0 days 00:00:24.588595,0.8061589494944686,0.5084896427156103,0.12335629640538577,2,10,3,295,0.5748965678603679,0.2422230459825898,9.984082940448438,0.917830858267568,COMPLETE
114,0.9209489874952934,2025-06-15 11:10:51.950459,2025-06-15 11:11:14.029302,0 days 00:00:22.078843,0.7794385223830308,0.5642688090746348,0.1239511972983029,2,10,3,296,0.46396139563780303,0.6004405679420706,2.2987609311265613,0.9194450725018228,COMPLETE
115,0.9183929446495288,2025-06-15 11:10:52.204460,2025-06-15 11:11:15.816054,0 days 00:00:23.611594,0.8690633465828768,0.5243869940347395,0.13620723594172482,2,10,3,296,0.4719738013653997,0.22848155638805326,9.830892874390374,0.9220461174514162,COMPLETE
116,0.9179620080813489,2025-06-15 11:10:56.172683,2025-06-15 11:11:16.169053,0 days 00:00:19.996370,0.8499036618755529,0.9868523262266204,0.12431442684909014,2,10,3,296,0.46047055218307775,0.15514488227495168,6.114058561484811,0.9193364361471809,COMPLETE
117,0.9160717546621605,2025-06-15 11:11:02.198448,2025-06-15 11:11:21.828476,0 days 00:00:19.630028,0.8716811820233321,0.6853460338200604,0.12904138655759237,1,6,3,268,0.7313790545111296,0.19179004516716416,5.902334975016964,0.9219427977621321,COMPLETE
118,0.9164722538692063,2025-06-15 11:11:02.508452,2025-06-15 11:11:23.612652,0 days 00:00:21.104200,0.7652357014463158,0.6667166542096302,0.13187924561895112,1,10,3,300,0.6394861387565367,0.9216336130920143,10.130450724542584,0.9236761843150099,COMPLETE
119,0.918823337600494,2025-06-15 11:11:07.476219,2025-06-15 11:11:21.042174,0 days 00:00:13.565955,0.7654983009816936,0.6965655651280352,0.13251959142482048,1,10,3,191,0.46935519948253107,0.15662191942497883,3.4418961862023205,0.9583471161862247,COMPLETE
120,0.9095589956385893,2025-06-15 11:11:13.244304,2025-06-15 11:11:30.177323,0 days 00:00:16.933019,0.7638291372047228,0.6902018600385668,0.09843062873284728,1,6,3,192,0.6052243733580903,0.1442856986336058,10.319660035011097,0.9588451828266453,COMPLETE
121,0.9205709314889594,2025-06-15 11:11:14.034303,2025-06-15 11:11:39.090382,0 days 00:00:25.056079,0.7617024699152355,0.2242699914581216,0.12918670541297905,1,6,3,299,0.4647144473998952,0.05481029692931877,3.6067948903064373,0.9362564042284668,COMPLETE
122,0.9200592216851288,2025-06-15 11:11:15.819055,2025-06-15 11:11:36.112419,0 days 00:00:20.293364,0.8500539509245502,0.6809807477451301,0.09997341036072874,1,6,3,269,0.45370480227858956,0.5968657508128693,3.5317705574944007,0.8834578673133672,COMPLETE
123,0.9179936340514162,2025-06-15 11:11:15.954055,2025-06-15 11:11:35.247754,0 days 00:00:19.293699,0.7705547548099133,0.9322614493757334,0.09561528275870936,1,6,3,268,0.46153680470301905,0.7410820018808253,3.3134093914911795,0.8842444645994861,COMPLETE
124,0.9187617317884282,2025-06-15 11:11:16.175054,2025-06-15 11:11:36.622564,0 days 00:00:20.447510,0.7638587719555224,0.7006158751676135,0.11017805228732348,1,6,3,268,0.5094648720292149,0.1618883969713268,3.5906209410111316,0.8831119289932151,COMPLETE
125,0.9200629003705572,2025-06-15 11:11:21.046174,2025-06-15 11:11:42.070928,0 days 00:00:21.024754,0.7764992969920416,0.27152615102860667,0.10810744756895314,1,6,3,274,0.5036011061518769,0.6751969587448035,4.729223273393404,0.8802339666457878,COMPLETE
126,0.9187797004106028,2025-06-15 11:11:21.832852,2025-06-15 11:11:48.358486,0 days 00:00:26.525634,0.7572522224805381,0.2658136654680958,0.11000507667681947,3,10,3,275,0.39294825963931224,0.5918791822710426,15.003299527500417,0.8849190468654388,COMPLETE
127,0.9194982641031497,2025-06-15 11:11:23.616652,2025-06-15 11:11:43.750652,0 days 00:00:20.134000,0.7219196479339924,0.237159685971938,0.27134583136071544,3,10,3,275,0.3855795095509843,0.5012883952798528,4.669978187081755,0.9298204044392707,COMPLETE
128,0.9203103843510915,2025-06-15 11:11:30.181323,2025-06-15 11:11:51.013229,0 days 00:00:20.831906,0.7813351424253535,0.27889378049047425,0.1590315796463604,3,10,3,275,0.5085401386774046,0.592387425942968,4.57567761647905,0.9364510380951974,COMPLETE
129,0.9203950486381217,2025-06-15 11:11:35.251753,2025-06-15 11:11:57.565910,0 days 00:00:22.314157,0.8228831582908509,0.2700568873759382,0.10768947836089884,3,10,3,273,0.5186369279046068,0.6171189311788343,4.570441794486535,0.9376848952321526,COMPLETE
130,0.919151324233113,2025-06-15 11:11:36.115419,2025-06-15 11:11:55.463960,0 days 00:00:19.348541,0.8348323373018584,0.2987120902502922,0.11296011854641701,3,6,3,275,0.5159383401025273,0.6134873807749106,4.7134540661483655,0.9366977731375119,COMPLETE
131,0.9231430858606438,2025-06-15 11:11:36.626087,2025-06-15 11:12:00.322750,0 days 00:00:23.696663,0.7188583700578198,0.24937897663830655,0.10427323027975435,3,10,3,275,0.4087918343127122,0.6029619961483587,4.524276919610049,0.9363841542675159,COMPLETE
132,0.9161901080063867,2025-06-15 11:11:39.094383,2025-06-15 11:11:59.321665,0 days 00:00:20.227282,0.7762652838823747,0.2768764875089704,0.070411371110042,5,6,3,274,0.3756632345006716,0.5980495597426785,4.448903119210942,0.9351262678411889,COMPLETE
133,0.9197099582729275,2025-06-15 11:11:42.074330,2025-06-15 11:12:02.081839,0 days 00:00:20.007509,0.7784062564500668,0.28940124078025187,0.11036265094015714,1,6,3,276,0.4036959349984654,0.5952346703439534,4.740434297560647,0.8714421061326239,COMPLETE
134,0.921604878653055,2025-06-15 11:11:43.754653,2025-06-15 11:12:03.412379,0 days 00:00:19.657726,0.7405975254239665,0.3055323191376409,0.10343950438591283,1,6,3,273,0.41754008731114894,0.6162655440465711,2.273451052322658,0.935154982233787,COMPLETE
135,0.9200015671352142,2025-06-15 11:11:48.362488,2025-06-15 11:12:07.089349,0 days 00:00:18.726861,0.7786909239570133,0.34294351569618464,0.15604542803897647,1,6,3,260,0.5001201417851258,0.6138723468051224,2.264548746504586,0.8701756787713142,COMPLETE
136,0.9225798064200742,2025-06-15 11:11:51.018229,2025-06-15 11:12:09.557625,0 days 00:00:18.539396,0.781454334006701,0.3279809141959076,0.1507570737584797,5,6,3,282,0.4176798933729766,0.045247789964482005,2.7215385700672963,0.9457134733190768,COMPLETE
137,0.9213577363007719,2025-06-15 11:11:55.466959,2025-06-15 11:12:14.337692,0 days 00:00:18.870733,0.7397171385107908,0.008287160599525403,0.15329350077394202,5,5,3,285,0.4931421233941606,0.059131666675000236,2.0219393834305484,0.8980169607181723,COMPLETE
138,0.9203941847928924,2025-06-15 11:11:57.569910,2025-06-15 11:12:17.123097,0 days 00:00:19.553187,0.776427756564781,0.0025619882479642198,0.10458181310394692,5,5,3,286,0.4158789975821251,0.6701876013399626,2.3122690042369394,0.9115591796636734,COMPLETE
139,0.9208875833773383,2025-06-15 11:11:59.324665,2025-06-15 11:12:21.432911,0 days 00:00:22.108246,0.8230582817119207,0.3940882128711696,0.1036080522850902,1,6,3,285,0.4948345590609007,0.546907448549247,2.641522382339848,0.8748589342603051,COMPLETE
140,0.9202915817166122,2025-06-15 11:12:00.326752,2025-06-15 11:12:20.994211,0 days 00:00:20.667459,0.781629523209709,0.0014111570514124538,0.15644516289489416,4,5,3,286,0.41344439708548286,0.05878820564034712,2.2826231128782455,0.9465781861785956,COMPLETE
141,0.9191007228653774,2025-06-15 11:12:02.085840,2025-06-15 11:12:29.115991,0 days 00:00:27.030151,0.7396582431182619,0.029958412869597856,0.15164476592414136,4,10,3,286,0.4098726058887535,0.002212298821861358,2.2629206536228574,0.9464937068029489,COMPLETE
142,0.9236348757798998,2025-06-15 11:12:03.416028,2025-06-15 11:12:31.684139,0 days 00:00:28.268111,0.7383777412119099,0.00023889838666138474,0.04426341830157699,3,10,3,281,0.4397205769635401,0.5690412886097973,2.0258831148373826,0.9475812867030705,COMPLETE
143,0.9205569744445696,2025-06-15 11:12:07.092349,2025-06-15 11:12:28.529868,0 days 00:00:21.437519,0.7123263775488817,0.009436890794566293,0.149990730871104,4,10,3,208,0.3288253188539824,0.5448915587080174,2.241172120407577,0.9476476159610204,COMPLETE
144,0.9211023224610886,2025-06-15 11:12:09.561625,2025-06-15 11:12:31.046438,0 days 00:00:21.484813,0.7242023034839233,0.004125541227235963,0.09000983877202683,5,5,3,287,0.32741122724159594,0.5503161411867972,2.4892500303488987,0.9462092550652771,COMPLETE
145,0.9192489022951464,2025-06-15 11:12:14.347693,2025-06-15 11:12:36.496605,0 days 00:00:22.148912,0.7377043064389666,0.034723882030473496,0.15057811635156498,5,5,3,286,0.41396782999300524,0.051332378766980345,1.0556828388390926,0.9486124288290286,COMPLETE
146,0.9207633363577219,2025-06-15 11:12:17.128099,2025-06-15 11:12:32.084138,0 days 00:00:14.956039,0.7165274824511128,0.09124108539378904,0.14719571514768498,5,5,3,207,0.4238358586355432,0.04072416957442018,2.9105596957372937,0.9470139283068709,COMPLETE
147,0.9211393091032954,2025-06-15 11:12:20.999212,2025-06-15 11:12:37.892372,0 days 00:00:16.893160,0.7247698599698746,0.09824183227615105,0.1475555661146727,5,5,3,208,0.36867295809924217,0.05300604103821688,1.3140110437848733,0.8985582389711156,COMPLETE
148,0.9197035207604541,2025-06-15 11:12:21.437911,2025-06-15 11:12:42.861974,0 days 00:00:21.424063,0.7183805582244942,0.08804008130104157,0.09068425541769946,5,5,3,282,0.4340977896764437,0.021161285569383514,3.0166260371003335,0.9450406122170087,COMPLETE
149,0.92025426102003,2025-06-15 11:12:28.534868,2025-06-15 11:12:46.429309,0 days 00:00:17.894441,0.7380581991028548,0.10399348354211252,0.14530841177760698,5,5,3,205,0.31977584362968703,0.023389393936975963,1.1444643761671323,0.9270667886914395,COMPLETE
150,0.9172315404518431,2025-06-15 11:12:29.118992,2025-06-15 11:12:43.901033,0 days 00:00:14.782041,0.7182588616886113,0.09148164654376481,0.13992529428928885,5,5,3,178,0.3635844357612077,0.535345572198066,1.009359694217531,0.928147304322488,COMPLETE
151,0.9203434799272834,2025-06-15 11:12:31.050438,2025-06-15 11:12:56.524558,0 days 00:00:25.474120,0.7188648378907242,0.11481101201704985,0.08635494901904067,5,5,3,279,0.3095019798584515,0.533606503259724,1.2238084590918485,0.9287329142093209,COMPLETE
152,0.915643602071545,2025-06-15 11:12:31.689139,2025-06-15 11:12:45.664611,0 days 00:00:13.975472,0.7232470104122178,0.12388457511863904,0.0920187815706949,5,5,3,153,0.34497878161172557,0.540528318519046,1.0193341942179124,0.8951947690542452,COMPLETE
153,0.915544064895095,2025-06-15 11:12:32.087139,2025-06-15 11:12:45.000164,0 days 00:00:12.913025,0.7187451046814252,0.1565344003411595,0.08758797868152829,6,5,3,142,0.4362256908096821,0.023603947295436748,1.137921955465565,0.9280794297713683,COMPLETE
154,0.9186527855067099,2025-06-15 11:12:36.499607,2025-06-15 11:12:58.701018,0 days 00:00:22.201411,0.7244392334220568,0.11343976717319633,0.09093211838547957,6,5,3,281,0.3657600825913965,0.04101958199542198,1.0563617215918124,0.9251419496922493,COMPLETE
155,0.9189910403017331,2025-06-15 11:12:37.897371,2025-06-15 11:13:00.949502,0 days 00:00:23.052131,0.7210148728393699,0.12058375629037063,0.0868281135666108,6,5,3,283,0.3648687748072901,0.02990661195916892,1.0489837673285898,0.8987862877505932,COMPLETE
156,0.9108821551583748,2025-06-15 11:12:42.864974,2025-06-15 11:12:54.809965,0 days 00:00:11.944991,0.7300183417952643,0.11733777880520198,0.0693248132364795,6,5,3,121,0.34154621792725204,0.5630000106002244,1.323794941996061,0.8580285498356475,COMPLETE
157,0.9208244267283382,2025-06-15 11:12:43.905034,2025-06-15 11:13:06.231330,0 days 00:00:22.326296,0.7287936761016167,0.15858227878889303,0.07207857364042253,6,5,3,280,0.34846225771975803,0.033674076191030675,1.7569399142351025,0.8957486407683819,COMPLETE
158,0.9123320087243233,2025-06-15 11:12:45.005165,2025-06-15 11:13:01.887999,0 days 00:00:16.882834,0.730142757914467,1.752816907927099,0.05628862098669536,5,5,3,204,0.34029343270404455,0.48274172817809147,2.9198155043827865,0.8590347776936833,COMPLETE
159,0.9095625977504154,2025-06-15 11:12:45.669611,2025-06-15 11:12:56.062549,0 days 00:00:10.392938,0.7314315447913481,0.39601990768388606,0.07489998304976195,5,5,3,106,0.3077672881354675,0.5640486889474466,2.9901563449153885,0.8980834024258652,COMPLETE
160,0.9100280819941042,2025-06-15 11:12:46.434309,2025-06-15 11:13:04.838451,0 days 00:00:18.404142,0.7250851276321749,1.7304815742852195,0.07129090531622992,6,5,3,281,0.4858114151754732,0.4669854573008673,2.9886766663354525,0.961229450720717,COMPLETE
161,0.919601386322821,2025-06-15 11:12:54.815967,2025-06-15 11:13:15.691928,0 days 00:00:20.875961,0.7085902389689723,0.4293001251567428,0.13364463677312777,5,5,3,298,0.48218982126320703,0.07879032036698017,2.9517760386533247,0.8969132977655082,COMPLETE
162,0.9182768945931107,2025-06-15 11:12:56.065550,2025-06-15 11:13:17.647122,0 days 00:00:21.581572,0.7554792602488827,0.2070089292869085,0.04382667422518873,6,6,3,281,0.4836162700740825,0.4575296398170897,2.0251805945328805,0.9563243326801835,COMPLETE
163,0.9207255425327971,2025-06-15 11:12:56.526709,2025-06-15 11:13:19.747857,0 days 00:00:23.221148,0.7063703612310686,0.19957105606277037,0.13039899383862183,6,6,3,300,0.4800578657558762,0.4766351320497939,3.780519087769184,0.9127354834662283,COMPLETE
164,0.9120637039204421,2025-06-15 11:12:58.706019,2025-06-15 11:13:15.930780,0 days 00:00:17.224761,0.7103619854195778,0.20225893510817894,0.13391777888240625,5,6,3,219,0.4818704569025289,0.07948584871538988,23.40689248273346,0.9564566650901252,COMPLETE
165,0.9174836357774009,2025-06-15 11:13:00.952502,2025-06-15 11:13:24.772790,0 days 00:00:23.820288,0.7079138673726454,0.427415054246041,0.054669101253419526,5,6,3,298,0.2579163846310904,0.07431063010428401,3.7939276086795317,0.9122252823201066,COMPLETE
166,0.9181376780553517,2025-06-15 11:13:01.892000,2025-06-15 11:13:24.195590,0 days 00:00:22.303590,0.7571567359577883,0.21056717833267685,0.044810559800483825,0,6,3,294,0.48597486485527813,0.07718417637621716,3.903645450391167,0.9141130175013088,COMPLETE
167,0.9022363120156424,2025-06-15 11:13:04.841453,2025-06-15 11:13:29.189437,0 days 00:00:24.347984,0.709585359364836,0.353600687045542,0.046481978209491515,0,6,3,299,0.22472317336519398,0.5124636103563803,22.874016525435515,0.9135390302679826,COMPLETE
168,0.9204748773952437,2025-06-15 11:13:06.235331,2025-06-15 11:13:24.438591,0 days 00:00:18.203260,0.7066638597903426,0.4285227885647992,0.1315318294266571,7,4,3,297,0.4503783209291784,0.06941426695560704,2.0216837814321016,0.9114097773508323,COMPLETE
169,0.9162221981518082,2025-06-15 11:13:15.697098,2025-06-15 11:13:41.460162,0 days 00:00:25.763064,0.7423556458915715,0.20716867240549885,0.04510183005962746,0,6,3,292,0.4336835969406034,0.061888908697300064,3.6954645416885765,0.912191494054767,COMPLETE
170,0.9090425892363714,2025-06-15 11:13:15.935781,2025-06-15 11:13:34.150447,0 days 00:00:18.214666,0.754879301249491,0.21419273181921222,0.04484268426251009,4,4,3,292,0.27746364855161854,0.06232188170804093,3.953274435235588,0.9116533237157148,COMPLETE
171,0.9201531651040457,2025-06-15 11:13:17.651123,2025-06-15 11:13:39.965788,0 days 00:00:22.314665,0.7434996207039589,0.4088040355292589,0.10064845497037436,7,6,3,292,0.44696937156964955,0.11631830621969398,3.67727642195585,0.9108415797716231,COMPLETE
172,0.910996138916838,2025-06-15 11:13:19.753857,2025-06-15 11:13:39.125598,0 days 00:00:19.371741,0.7430354964514148,2.222713747726198,0.09997787708335525,7,6,3,288,0.4347912092880553,0.1054156430265612,3.9231137534942526,0.9115817776988038,COMPLETE
173,0.9151617800823957,2025-06-15 11:13:24.199591,2025-06-15 11:13:45.500011,0 days 00:00:21.300420,0.7018675723207443,0.4077630668342105,0.06329704871101989,7,4,3,292,0.444862296849848,0.5149007261014447,2.1500445803181636,0.8910825228384657,COMPLETE
174,0.917599511784504,2025-06-15 11:13:24.440590,2025-06-15 11:13:44.899286,0 days 00:00:20.458696,0.7018057317942752,0.3762842697778679,0.11622005804480669,7,4,3,288,0.43898662519018145,0.5176142150264174,3.8903635413892736,0.903191311278494,COMPLETE
175,0.9213222027033001,2025-06-15 11:13:24.777789,2025-06-15 11:13:50.200524,0 days 00:00:25.422735,0.743757990433852,0.3269140722999554,0.10214314200005443,7,7,3,289,0.4266808707654635,0.3142595231632438,2.116857145168417,0.9015429668299297,COMPLETE
176,0.9113891926348512,2025-06-15 11:13:29.191437,2025-06-15 11:13:47.183981,0 days 00:00:17.992544,0.7343846690914791,2.4290170718609443,0.10005970386214853,7,7,3,289,0.4257110912768282,0.3413074982523383,2.2621719266948404,0.9075977299925553,COMPLETE
177,0.9210322396858917,2025-06-15 11:13:34.155448,2025-06-15 11:13:58.077177,0 days 00:00:23.921729,0.7340400120595798,0.0008435222734698988,0.10160541377930361,7,7,3,289,0.38696174457565796,0.3401887263637776,1.9478575015259014,0.9405933184450044,COMPLETE
178,0.9212384033292842,2025-06-15 11:13:39.132599,2025-06-15 11:14:02.502976,0 days 00:00:23.370377,0.7003955486838611,0.22079806526107995,0.06467295239229605,3,7,3,288,0.3946949921390688,0.3834487249108497,2.051872771946102,0.9024591086238716,COMPLETE
179,0.9221837868226505,2025-06-15 11:13:39.971787,2025-06-15 11:14:02.226976,0 days 00:00:22.255189,0.7303353646692863,0.21448393113720793,0.06507340883749302,3,7,3,289,0.386504453827503,0.2978741384287236,2.1307498010316315,0.9021168452618408,COMPLETE
180,0.9126637014364853,2025-06-15 11:13:41.464162,2025-06-15 11:13:57.032937,0 days 00:00:15.568775,0.7298209203204874,2.481509448559318,0.06501694756224943,3,7,3,288,0.37843786589056316,0.5716046198314669,2.436653127259113,0.8438023522562152,COMPLETE
181,0.9193917420920545,2025-06-15 11:13:44.904288,2025-06-15 11:14:06.054228,0 days 00:00:21.149940,0.7347616565793881,0.012581803308112427,0.03761645871642522,3,7,3,281,0.3856306677916206,0.3569261825400204,2.047161081018116,0.932264520679496,COMPLETE
182,0.922708545452991,2025-06-15 11:13:45.506010,2025-06-15 11:14:04.987393,0 days 00:00:19.481383,0.7337979003165093,0.21721144633871836,0.12064185859835824,3,7,3,281,0.38949304243989596,0.5738443331411084,2.762802418298359,0.9386663015998501,COMPLETE
183,0.9191004497494216,2025-06-15 11:13:47.187981,2025-06-15 11:14:04.723394,0 days 00:00:17.535413,0.7355057660501254,0.03206930976309744,0.11558053715491562,3,5,3,282,0.39357443701886763,0.03761426123666198,2.7602908693393475,0.8345369447257217,COMPLETE
184,0.9051552743713097,2025-06-15 11:13:50.204524,2025-06-15 11:14:13.362071,0 days 00:00:23.157547,0.7348047287040249,4.171216482685889,0.010754712357211642,6,7,3,278,0.4001357121147874,0.3877113243106145,2.571148716023601,0.8894571691549715,COMPLETE
185,0.9144913199221374,2025-06-15 11:13:57.035938,2025-06-15 11:14:16.942986,0 days 00:00:19.907048,0.7336038923037612,0.03727073258612934,0.03764032825061678,5,5,3,280,0.39448302753733877,0.28836754488333144,1.9341013921211834,0.877953164955088,COMPLETE
186,0.9209733124983875,2025-06-15 11:13:58.080177,2025-06-15 11:14:21.759823,0 days 00:00:23.679646,0.7358984691504872,0.014090602467275615,0.11625459478597146,5,8,3,279,0.4016326906359793,0.6379351928313765,1.780501227402909,0.9406624385206264,COMPLETE
187,0.9205851868182539,2025-06-15 11:14:02.229977,2025-06-15 11:14:26.089958,0 days 00:00:23.859981,0.734761569077681,0.03365273815469505,0.07449047677563145,3,8,3,280,0.3922101725731812,0.31271387121828864,1.8080447899550087,0.8904759444601186,COMPLETE
188,0.9223715237512812,2025-06-15 11:14:02.508977,2025-06-15 11:14:25.442959,0 days 00:00:22.933982,0.7346065561598143,0.045327377359793496,0.08100964849429397,3,7,3,280,0.3945769780070256,0.37157253735303514,1.9512301066682132,0.8304740280620423,COMPLETE
189,0.920702509402372,2025-06-15 11:14:04.726394,2025-06-15 11:14:26.622662,0 days 00:00:21.896268,0.7393946167246123,0.3041557188033278,0.07984853510652952,3,7,3,279,0.3918370840113741,0.3169129599649596,1.9247498465539516,0.8972262459538766,COMPLETE
190,0.9089916430603147,2025-06-15 11:14:04.995394,2025-06-15 11:14:28.567581,0 days 00:00:23.572187,0.7374924013290097,0.31569051921769853,0.011641473579398322,3,7,3,285,0.39515639944212855,0.3060481872700234,1.8892551621571456,0.8773099875986352,COMPLETE
191,0.9216025547899476,2025-06-15 11:14:06.057228,2025-06-15 11:14:27.069662,0 days 00:00:21.012434,0.7404417854518806,0.3171611192988865,0.05861353283429592,3,7,3,271,0.39527645064441086,0.2851844801063923,1.8576298209323694,0.9025256942259499,COMPLETE
192,0.9200332222054936,2025-06-15 11:14:13.367071,2025-06-15 11:14:32.314578,0 days 00:00:18.947507,0.7426676402518878,0.3133766361395033,0.11788397153296455,3,7,3,271,0.5351460811298769,0.29718196645816414,5.7306830472362345,0.9397807953481289,COMPLETE
193,0.9199267562852123,2025-06-15 11:14:16.945987,2025-06-15 11:14:37.373662,0 days 00:00:20.427675,0.7417357487742137,0.30740305687238306,0.11603562830718539,3,8,3,285,0.5368521847490478,0.3175791083722048,5.535995746979154,0.9016926665977626,COMPLETE
194,0.9218288420095279,2025-06-15 11:14:21.764195,2025-06-15 11:14:40.454581,0 days 00:00:18.690386,0.7408624296312284,0.29660434912350714,0.05928828539374671,3,7,3,271,0.36298218354785416,0.5754205680362774,1.7622609526918462,0.9370345297591509,COMPLETE
195,0.9225407342549923,2025-06-15 11:14:25.446958,2025-06-15 11:14:43.376580,0 days 00:00:17.929622,0.7409963075566653,0.0006929628582386105,0.07957192634077251,3,7,3,271,0.4081964309298846,0.30117378890122365,1.6609788128858036,0.9397274529763449,COMPLETE
196,0.922526962713406,2025-06-15 11:14:26.093960,2025-06-15 11:14:43.594580,0 days 00:00:17.500620,0.7413018833273501,0.004593053896241409,0.0797658666815579,3,7,3,273,0.36920332545235945,0.38539908348767155,1.8245044081117074,0.9405837760905063,COMPLETE
197,0.9208542474090808,2025-06-15 11:14:26.625662,2025-06-15 11:14:44.396129,0 days 00:00:17.770467,0.7482297375021959,0.15367510634255943,0.05281775827800258,3,8,3,271,0.3615610085759702,0.4240025298136473,2.996482643567914,0.9392434305734142,COMPLETE
198,0.922528187554391,2025-06-15 11:14:27.072662,2025-06-15 11:14:44.409128,0 days 00:00:17.336466,0.7469460403435212,0.0010132866614787905,0.05930880565841398,3,8,3,271,0.37455087065952575,0.336511699854264,3.14230951238608,0.8283580741355493,COMPLETE
199,0.9130546342818107,2025-06-15 11:14:28.570582,2025-06-15 11:14:45.116886,0 days 00:00:16.546304,0.7438454828921718,0.1876776032346138,0.058003541946129354,3,8,3,272,0.36728477997103426,0.6480620441181737,18.69358943442565,0.9402824017273882,COMPLETE
